Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,118.400002,119.110001,117.169998,117.570000,117.045006,4646000
2019-11-05,117.680000,119.139999,117.080002,118.860001,118.329247,4217100
2019-11-06,118.830002,119.620003,118.709999,119.500000,118.966385,3614400
2019-11-07,120.000000,120.919998,119.540001,120.230003,119.693130,4441400
2019-11-08,120.309998,120.879997,118.940002,119.440002,118.906654,3832700
2019-11-11,118.699997,119.629997,118.279999,119.040001,118.508438,4439000
2019-11-12,119.599998,120.000000,118.809998,119.120003,118.588081,5063100
2019-11-13,119.160004,121.360001,118.660004,120.980003,120.439781,7711800
2019-11-14,124.599998,125.379997,119.510002,120.650002,120.111252,22504200
2019-11-15,120.680000,121.000000,118.379997,118.870003,118.339203,10137700
2019-11-18,118.449997,120.870003,118.239998,120.250000,119.713036,6548000
2019-11-19,120.110001,120.360001,119.709999,119.889999,119.354645,3715400
2019-11-20,120.209999,120.480003,118.400002,119.129997,118.598038,5075900
2019-11-21,118.830002,120.000000,118.669998,119.860001,119.324776,4302400
2019-11-22,120.150002,120.300003,119.269997,119.360001,118.827011,3843100
2019-11-25,120.000000,120.019997,117.900002,118.919998,118.388969,5881500
2019-11-26,118.959999,119.300003,118.449997,119.190002,118.657768,6292500
2019-11-27,119.389999,119.800003,118.730003,118.760002,118.229691,3434100
2019-11-29,119.139999,119.970001,119.000000,119.089996,118.558212,3157300
2019-12-02,119.150002,119.379997,117.839996,119.279999,118.747368,5670900
2019-12-03,118.400002,118.959999,117.769997,118.669998,118.140091,6594800
2019-12-04,119.120003,119.199997,118.300003,118.690002,118.160004,5556600
2019-12-05,118.360001,118.779999,117.419998,118.660004,118.660004,4352800
2019-12-06,119.080002,119.800003,118.919998,119.779999,119.779999,4340800
