Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,190.160004,190.750000,187.550003,188.660004,187.458649,17662100
2019-11-05,189.649994,193.000000,189.449997,192.179993,190.956223,10496000
2019-11-06,193.300003,195.270004,193.050003,194.179993,192.943497,6473500
2019-11-07,195.720001,196.000000,192.320007,193.080002,191.850510,4820200
2019-11-08,194.600006,194.779999,193.220001,193.610001,192.377136,3499400
2019-11-11,193.630005,194.250000,192.500000,192.639999,191.413300,2746700
2019-11-12,193.000000,193.860001,192.770004,193.279999,192.049225,2930600
2019-11-13,193.770004,195.089996,193.509995,195.000000,193.758286,3405000
2019-11-14,195.229996,195.500000,193.160004,194.000000,192.764648,3173900
2019-11-15,194.570007,194.789993,193.309998,193.970001,192.734833,2991300
2019-11-18,194.199997,195.720001,193.860001,194.279999,193.042862,3420300
2019-11-19,194.199997,194.399994,193.009995,193.440002,192.208221,2910500
2019-11-20,193.589996,194.970001,193.539993,194.130005,192.893829,3131300
2019-11-21,194.279999,194.660004,192.259995,192.350006,191.125153,3509500
2019-11-22,193.190002,193.419998,192.149994,193.139999,191.910126,2417700
2019-11-25,193.940002,194.320007,191.600006,191.889999,190.668076,3999600
2019-11-26,192.000000,194.029999,191.949997,194.009995,192.774582,3877200
2019-11-27,194.259995,196.669998,193.919998,196.300003,195.050003,4133000
2019-11-29,196.509995,196.539993,194.270004,194.479996,194.479996,2815500
2019-12-02,195.380005,195.589996,193.779999,195.179993,195.179993,3197500
2019-12-03,194.300003,195.039993,192.350006,193.119995,193.119995,3745300
2019-12-04,193.589996,194.470001,192.889999,194.309998,194.309998,2217200
2019-12-05,194.500000,194.500000,193.139999,194.210007,194.210007,2819600
2019-12-06,194.550003,195.740005,194.110001,195.350006,195.350006,3095100
