Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,18.610001,19.059999,18.545000,18.900000,18.900000,22075900
2019-11-05,19.000000,19.330000,18.950001,19.290001,19.290001,22758600
2019-11-06,19.320000,19.607000,19.160000,19.219999,19.219999,28615300
2019-11-07,18.830000,19.190001,18.799999,19.040001,19.040001,30909700
2019-11-08,19.090000,19.280001,18.625000,18.639999,18.639999,27054800
2019-11-11,19.000000,19.080000,18.400000,18.570000,18.570000,22146400
2019-11-12,18.430000,18.530001,18.200001,18.350000,18.350000,26940700
2019-11-13,18.549999,18.629999,18.280001,18.480000,18.480000,27078700
2019-11-14,18.530001,18.690001,18.180000,18.180000,18.180000,22288400
2019-11-15,17.900000,17.980000,17.379999,17.400000,17.400000,37474400
2019-11-18,17.410000,17.580000,17.260000,17.379999,17.379999,24481400
2019-11-19,17.290001,17.660000,17.219999,17.570000,17.570000,30161400
2019-11-20,17.629999,18.389999,17.379999,17.750000,17.750000,45561900
2019-11-21,17.639999,18.139999,17.590000,17.790001,17.790001,30879600
2019-11-22,17.510000,17.700001,17.260000,17.280001,17.280001,26524100
2019-11-25,16.900000,16.900000,16.459999,16.530001,16.530001,27145000
2019-11-26,16.400000,16.500000,16.200001,16.290001,16.290001,28639600
2019-11-27,16.155001,16.219999,16.100000,16.209999,16.209999,18962800
2019-11-29,16.350000,16.540001,16.280001,16.540001,16.540001,17278900
2019-12-02,16.520000,17.629999,16.459999,17.400000,17.400000,54318800
2019-12-03,18.740000,19.040001,18.309999,18.410000,18.410000,93773100
2019-12-04,17.840000,17.980000,17.340000,17.559999,17.559999,42567000
2019-12-05,17.290001,17.879999,17.260000,17.330000,17.330000,33390100
2019-12-06,16.670000,16.969999,16.580000,16.730000,16.730000,39175400
