Date,Open,High,Low,Close,Adj Close,Volume
2019-11-04,203.889999,204.000000,194.149994,196.479996,196.479996,2671000
2019-11-05,197.000000,197.889999,191.210007,194.339996,194.339996,2104600
2019-11-06,196.979996,200.899994,194.289993,200.740005,200.740005,2484500
2019-11-07,202.000000,203.550003,200.899994,202.820007,202.820007,1791400
2019-11-08,202.580002,204.309998,202.270004,204.130005,204.130005,1302600
2019-11-11,203.250000,207.190002,202.690002,207.190002,207.190002,1262500
2019-11-12,207.179993,208.740005,206.669998,207.809998,207.809998,1726900
2019-11-13,207.589996,211.309998,206.960007,211.110001,211.110001,1721800
2019-11-14,210.039993,213.639999,210.000000,213.220001,213.220001,1252800
2019-11-15,214.309998,216.050003,212.259995,215.910004,215.910004,1492700
2019-11-18,214.500000,219.080002,213.960007,218.460007,218.460007,2023600
2019-11-19,217.789993,219.970001,216.509995,216.880005,216.880005,1731000
2019-11-20,216.839996,218.059998,215.330002,217.039993,217.039993,1534600
2019-11-21,216.979996,218.899994,216.509995,216.740005,216.740005,978000
2019-11-22,218.000000,220.000000,215.110001,219.899994,219.899994,1998500
2019-11-25,222.029999,226.660004,222.000000,222.160004,222.160004,1812900
2019-11-26,223.259995,225.009995,220.250000,222.839996,222.839996,1522000
2019-11-27,223.889999,229.649994,223.039993,228.830002,228.830002,1772500
2019-11-29,228.740005,228.839996,225.570007,225.690002,225.690002,783500
2019-12-02,226.250000,227.000000,222.809998,225.529999,225.529999,1420100
2019-12-03,222.570007,223.990005,220.899994,223.190002,223.190002,1465000
2019-12-04,225.000000,226.330002,223.479996,225.580002,225.580002,1555500
2019-12-05,227.500000,230.820007,226.279999,230.789993,230.789993,1388900
2019-12-06,232.559998,233.119995,229.059998,229.380005,229.380005,1921700
