Date,Open,High,Low,Close,Adj Close,Volume
2016-10-18,67.849998,68.209999,67.540001,67.699997,62.388775,11870300
2016-10-19,67.809998,68.500000,67.809998,68.349998,62.987793,12705800
2016-10-20,68.080002,68.680000,67.940002,68.260002,62.904850,14122000
2016-10-21,67.809998,68.529999,67.699997,68.489998,63.116806,12175700
2016-10-24,68.970001,69.050003,68.500000,68.870003,63.466999,10197100
2016-10-25,68.879997,68.930000,68.379997,68.800003,63.402470,9945100
2016-10-26,68.370003,69.250000,68.370003,69.129997,63.706577,9801300
2016-10-27,69.489998,69.769997,69.099998,69.230003,63.798759,14210700
2016-10-28,69.529999,69.550003,68.470001,69.110001,63.688148,12766500
2016-10-31,69.430000,69.580002,69.230003,69.260002,63.826397,14336300
2016-11-01,69.480003,69.779999,68.330002,68.970001,63.559139,15564500
2016-11-02,68.650002,68.849998,68.010002,68.680000,63.291908,12449800
2016-11-03,68.860001,69.190002,68.220001,68.379997,63.015430,10369700
2016-11-04,68.489998,68.559998,67.639999,67.760002,62.444088,13571300
2016-11-07,69.080002,69.970001,69.000000,69.879997,64.397758,16515100
2016-11-08,69.699997,70.550003,69.239998,70.029999,64.535980,17531700
2016-11-09,71.459999,74.150002,71.320000,73.250000,67.503372,50948400
2016-11-10,74.220001,77.250000,74.220001,76.650002,70.636635,56192300
2016-11-11,76.300003,76.720001,75.769997,76.690002,70.673500,27574300
2016-11-14,77.250000,80.440002,77.250000,79.510002,73.272270,46130700
2016-11-15,78.370003,79.410004,77.779999,79.360001,73.134026,28126300
2016-11-16,78.220001,78.349998,76.879997,77.400002,71.327789,26054900
2016-11-17,77.930000,78.459999,77.599998,78.019997,71.899155,19306700
2016-11-18,77.959999,78.419998,77.550003,77.709999,71.613472,19770000
2016-11-21,78.000000,78.169998,77.290001,78.050003,71.926811,11983500
2016-11-22,78.349998,78.559998,77.760002,78.529999,72.369133,14410100
2016-11-23,78.870003,79.239998,77.889999,78.860001,72.673256,13373700
2016-11-25,79.099998,79.449997,78.470001,78.830002,72.645622,6185700
2016-11-28,78.180000,78.870003,78.019997,78.320000,72.175613,13007200
2016-11-29,78.389999,79.160004,78.389999,78.919998,72.728539,14144100
2016-11-30,79.919998,80.529999,79.699997,80.169998,73.880470,25351900
2016-12-01,80.650002,82.279999,80.650002,81.790001,75.373398,23823600
2016-12-02,81.800003,81.830002,80.900002,81.599998,75.198288,16931500
2016-12-05,82.300003,83.290001,82.290001,83.260002,76.728065,18529800
2016-12-06,83.599998,83.809998,82.430000,83.690002,77.124336,16130000
2016-12-07,83.550003,84.089996,82.849998,84.070000,77.474525,18996900
2016-12-08,84.230003,85.500000,83.940002,85.120003,78.442139,20844900
2016-12-09,85.019997,85.500000,84.139999,85.489998,78.783104,14567200
2016-12-12,85.360001,85.790001,84.290001,84.730003,78.082748,14511300
2016-12-13,84.980003,85.669998,83.820000,84.760002,78.110390,16669000
2016-12-14,83.879997,86.120003,83.760002,84.730003,78.082748,22622600
2016-12-15,85.400002,86.489998,84.900002,86.000000,79.253098,19438900
