Date,Open,High,Low,Close,Adj Close,Volume
2016-10-18,104.470001,104.989998,103.309998,103.339996,103.339996,11107200
2016-10-19,104.330002,104.800003,103.650002,103.930000,103.930000,8918900
2016-10-20,104.199997,104.739998,103.570000,103.849998,103.849998,7109800
2016-10-21,103.699997,103.940002,102.750000,103.940002,103.940002,8073100
2016-10-24,104.980003,105.300003,103.550003,104.500000,104.500000,10898800
2016-10-25,104.860001,105.199997,104.019997,104.220001,104.220001,8985700
2016-10-26,103.680000,104.000000,102.699997,102.779999,102.779999,7579800
2016-10-27,103.379997,104.110001,101.849998,102.379997,102.379997,8807100
2016-10-28,102.349998,103.050003,101.550003,101.930000,101.930000,8479500
2016-10-31,102.650002,103.209999,101.419998,101.690002,101.690002,15837900
2016-11-01,100.430000,101.239998,99.209999,101.150002,101.150002,21287300
2016-11-02,103.849998,104.099998,97.300003,98.510002,98.510002,36939900
2016-11-03,98.040001,99.300003,96.459999,97.750000,97.750000,17412600
2016-11-04,96.900002,98.790001,96.669998,97.570000,97.570000,9048500
2016-11-07,100.070000,100.620003,99.160004,99.349998,99.349998,11198300
2016-11-08,99.389999,99.989998,98.360001,99.849998,99.849998,8091100
2016-11-09,97.379997,98.580002,95.800003,96.669998,96.669998,20948000
2016-11-10,98.339996,98.500000,92.220001,94.339996,94.339996,27346700
2016-11-11,93.860001,94.089996,91.099998,92.989998,92.989998,23725800
2016-11-14,92.450996,92.540001,87.879997,89.769997,89.769997,27356200
2016-11-15,91.000000,93.489998,90.750000,91.000000,91.000000,16723000
2016-11-16,91.389999,93.680000,91.330002,92.860001,92.860001,14079700
2016-11-17,94.709999,94.980003,93.639999,94.070000,94.070000,10380200
2016-11-18,94.849998,95.300003,92.669998,93.389999,93.389999,10032600
2016-11-21,94.050003,94.660004,93.000000,93.410004,93.410004,8960000
2016-11-22,94.239998,94.419998,93.160004,93.209999,93.209999,10403600
2016-11-23,92.529999,93.400002,91.449997,93.029999,93.029999,11721700
2016-11-25,93.550003,93.750000,92.769997,93.010002,93.010002,4868500
2016-11-28,93.019997,95.740997,93.000000,93.760002,93.760002,14340100
2016-11-29,93.669998,96.055000,93.389999,94.989998,94.989998,14146900
2016-11-30,95.279999,95.480003,93.300003,94.019997,94.019997,11447700
2016-12-01,94.000000,94.055000,89.180000,89.860001,89.860001,24030700
2016-12-02,90.379997,91.739998,89.949997,90.480003,90.480003,11718800
2016-12-05,90.050003,91.400002,89.570000,90.989998,90.989998,8902600
2016-12-06,91.559998,91.930000,89.959999,90.400002,90.400002,7787800
2016-12-07,90.519997,91.650002,89.500000,91.070000,91.070000,13240000
2016-12-08,91.800003,93.080002,91.029999,92.309998,92.309998,10919500
2016-12-09,92.510002,93.639999,92.279999,93.279999,93.279999,9177600
2016-12-12,92.050003,92.889999,91.699997,92.470001,92.470001,9355900
2016-12-13,92.800003,93.730003,91.870003,92.160004,92.160004,10491300
2016-12-14,91.830002,92.260002,90.830002,91.190002,91.190002,9153700
2016-12-15,90.000000,90.599998,88.739998,88.849998,88.849998,19215500
2016-12-16,89.000000,90.099998,88.559998,88.669998,88.669998,11341500
2016-12-19,88.610001,89.820000,88.410004,88.930000,88.930000,10226300
2016-12-20,89.190002,90.309998,88.940002,89.839996,89.839996,8434700
2016-12-21,89.959999,90.430000,89.250000,89.250000,89.250000,9044900
2016-12-22,87.889999,88.260002,86.010002,86.800003,86.800003,14404500
2016-12-23,86.620003,87.680000,86.620003,86.790001,86.790001,6344000
2016-12-27,86.720001,87.940002,86.709999,87.540001,87.540001,5228000
2016-12-28,88.300003,88.750000,87.220001,87.370003,87.370003,6421100
2016-12-29,87.820000,88.199997,87.160004,87.330002,87.330002,5467100
2016-12-30,87.570000,88.099998,87.199997,87.809998,87.809998,7211100
2017-01-03,89.000000,89.000000,88.080002,88.599998,88.599998,8789400
2017-01-04,88.985001,90.889999,88.580002,90.510002,90.510002,11490200
2017-01-05,91.910004,94.809998,91.639999,94.370003,94.370003,16821500
2017-01-06,94.400002,94.500000,93.000000,93.889999,93.889999,7639800
2017-01-09,94.160004,95.650002,93.309998,94.720001,94.720001,10829500
2017-01-10,96.400002,97.903999,95.550003,96.750000,96.750000,14780600
2017-01-11,96.919998,97.449997,95.599998,96.940002,96.940002,8735900
2017-01-12,96.849998,96.849998,94.800003,95.900002,95.900002,8424700
2017-01-13,95.949997,97.379997,95.760002,96.269997,96.269997,10701100
2017-01-17,96.320000,96.589996,95.000000,96.120003,96.120003,6342400
2017-01-18,96.269997,96.269997,95.260002,96.000000,96.000000,6610700
2017-01-19,96.419998,96.699997,95.580002,96.169998,96.169998,7090000
2017-01-20,96.449997,97.150002,95.670998,96.059998,96.059998,9685800
2017-01-23,96.480003,98.669998,96.260002,98.410004,98.410004,14090300
2017-01-24,103.150002,103.190002,99.940002,101.430000,101.430000,37181500
2017-01-25,102.459999,104.269997,101.900002,104.059998,104.059998,23322800
2017-01-26,103.919998,104.570000,102.169998,102.750000,102.750000,12504800
2017-01-27,102.250000,102.699997,101.290001,102.070000,102.070000,8031000
2017-01-30,101.199997,101.459999,100.089996,101.019997,101.019997,8619800
2017-01-31,100.239998,102.089996,100.059998,101.309998,101.309998,7530000
2017-02-01,102.070000,102.379997,100.870003,101.570000,101.570000,5736400
2017-02-02,101.279999,101.470001,100.559998,100.839996,100.839996,5371600
2017-02-03,101.500000,101.559998,100.300003,100.389999,100.389999,6197600
2017-02-06,100.169998,101.706001,100.019997,100.900002,100.900002,6866700
2017-02-07,101.040001,101.599998,100.500000,100.830002,100.830002,5655600
2017-02-08,101.550003,103.989998,101.160004,103.570000,103.570000,10178500
2017-02-09,103.570000,104.180000,102.559998,103.339996,103.339996,8435800
2017-02-10,103.879997,103.940002,102.309998,102.360001,102.360001,7680300
2017-02-13,102.820000,104.440002,102.620003,103.099998,103.099998,9729000
2017-02-14,103.139999,103.599998,100.896004,101.589996,101.589996,10240700
2017-02-15,102.059998,102.129997,100.110001,101.550003,101.550003,12384400
2017-02-16,101.860001,102.099998,100.500000,100.820000,100.820000,7464000
2017-02-17,100.690002,101.730003,100.300003,100.519997,100.519997,8258200
2017-02-21,101.029999,102.540001,100.910004,102.120003,102.120003,8189600
2017-02-22,102.480003,105.199997,102.419998,104.199997,104.199997,15779400
2017-02-23,104.720001,104.860001,101.820000,102.459999,102.459999,10095600
2017-02-24,101.389999,103.000000,101.300003,102.949997,102.949997,7356600
2017-02-27,102.500000,103.824997,102.220001,103.599998,103.599998,6865900
2017-02-28,103.889999,103.989998,102.029999,102.900002,102.900002,8017500
2017-03-01,103.680000,104.989998,103.209999,104.040001,104.040001,10331800
2017-03-02,103.800003,104.580002,102.769997,103.190002,103.190002,7983000
2017-03-03,102.989998,103.419998,102.440002,103.309998,103.309998,6320900
2017-03-06,102.760002,103.250000,102.099998,102.309998,102.309998,6290700
2017-03-07,102.300003,103.307999,102.110001,102.629997,102.629997,4985200
2017-03-08,102.629997,104.290001,102.540001,103.220001,103.220001,7066700
2017-03-09,102.970001,103.750000,102.760002,103.239998,103.239998,4523600
2017-03-10,103.430000,103.699997,102.629997,103.389999,103.389999,4120700
2017-03-13,103.519997,106.250000,103.470001,105.180000,105.180000,16118900
2017-03-14,104.610001,106.000000,103.821999,104.250000,104.250000,7748400
2017-03-15,104.370003,104.489998,102.599998,103.690002,103.690002,11695200
2017-03-16,105.250000,105.650002,104.301003,105.629997,105.629997,12445200
2017-03-17,105.169998,106.500000,104.860001,105.610001,105.610001,8778900
2017-03-20,106.230003,108.199997,105.940002,107.250000,107.250000,12447900
2017-03-21,108.459999,108.699997,104.699997,105.089996,105.089996,13877700
2017-03-22,104.639999,106.120003,103.980003,106.089996,106.089996,7153000
2017-03-23,106.949997,108.830002,106.440002,108.250000,108.250000,13410800
2017-03-24,108.400002,109.129997,107.230003,108.040001,108.040001,7578400
