Date,Open,High,Low,Close,Adj Close,Volume
2018-11-12,116.559998,117.309998,114.730003,115.070000,113.447037,1997200
2018-11-13,115.720001,117.919998,115.699997,116.550003,114.906158,2381800
2018-11-14,117.349998,118.000000,115.599998,116.300003,114.659691,1383000
2018-11-15,115.239998,118.620003,115.029999,118.309998,116.641335,1596200
2018-11-16,117.220001,119.320000,117.040001,118.650002,116.976547,1369300
2018-11-19,118.449997,118.860001,115.389999,116.500000,114.856865,1696700
2018-11-20,114.260002,116.290001,113.139999,115.559998,114.332497,2237700
2018-11-21,116.099998,118.739998,116.089996,117.169998,115.925392,1317500
2018-11-23,116.510002,118.000000,115.800003,117.260002,116.014435,445200
2018-11-26,118.989998,120.510002,118.279999,119.900002,118.626396,1284600
2018-11-27,120.000000,120.400002,119.070000,119.970001,118.695648,1539400
2018-11-28,119.989998,122.269997,118.519997,122.190002,120.892075,1497700
2018-11-29,121.370003,122.830002,120.550003,121.839996,120.545784,1180700
2018-11-30,113.599998,116.720001,113.379997,115.029999,113.808121,9553400
2018-12-03,116.000000,120.089996,115.690002,119.529999,118.260323,3621000
2018-12-04,119.000000,119.230003,112.919998,113.500000,112.294373,3097500
2018-12-06,111.680000,115.500000,111.110001,115.320000,114.095047,2921400
2018-12-07,114.849998,116.250000,110.690002,111.250000,110.068275,2637000
2018-12-10,111.440002,112.349998,109.199997,110.809998,109.632942,1787200
2018-12-11,112.330002,112.940002,109.790001,110.029999,108.861237,2613800
2018-12-12,110.190002,111.900002,109.970001,110.070000,108.900810,2615800
2018-12-13,110.570000,110.980003,108.239998,108.849998,107.693771,2066600
2018-12-14,108.000000,109.980003,107.370003,107.660004,106.516418,2241600
2018-12-17,107.919998,109.339996,106.580002,107.660004,106.516418,2353400
2018-12-18,108.709999,109.389999,107.519997,108.239998,107.090248,1882400
2018-12-19,108.760002,109.750000,105.760002,106.389999,105.259895,2234000
2018-12-20,106.239998,106.239998,102.959999,104.190002,103.083267,4183600
2018-12-21,104.389999,106.529999,102.300003,102.879997,101.787178,4319200
2018-12-24,102.519997,102.989998,100.620003,100.989998,99.917259,1450100
2018-12-26,101.699997,105.680000,101.419998,105.580002,104.458511,2505400
2018-12-27,104.269997,106.660004,102.800003,106.629997,105.497345,1630200
2018-12-28,107.190002,108.519997,106.400002,107.239998,106.100868,1282000
2018-12-31,107.610001,108.559998,107.389999,108.559998,107.406837,1771200
2019-01-02,106.720001,108.589996,105.290001,107.459999,106.318535,1802100
2019-01-03,106.349998,107.000000,101.570000,101.739998,100.659294,3344300
2019-01-04,103.139999,107.919998,103.139999,107.809998,106.664818,3045300
2019-01-07,107.410004,108.879997,105.949997,108.010002,106.862694,1529000
2019-01-08,108.860001,110.070000,107.820000,109.760002,108.594101,1631100
2019-01-09,109.930000,110.529999,108.589996,109.199997,108.040047,2750100
2019-01-10,108.320000,111.169998,108.000000,110.050003,108.881027,1682900
2019-01-11,109.269997,109.449997,107.330002,109.419998,108.257713,1819700
2019-01-14,108.629997,109.099998,107.830002,108.129997,106.981415,1411400
2019-01-15,108.279999,110.239998,107.540001,110.180000,109.009644,1788100
2019-01-16,109.870003,111.370003,109.089996,109.279999,108.119202,2817100
2019-01-17,108.800003,109.889999,108.180000,108.470001,107.317810,2143900
2019-01-18,109.800003,109.800003,108.260002,109.050003,107.891647,2361200
2019-01-22,108.709999,108.849998,106.019997,107.260002,106.120667,2799300
2019-01-23,107.449997,108.370003,106.580002,108.089996,106.941841,1660300
2019-01-24,108.059998,108.949997,107.400002,108.239998,107.090248,769200
2019-01-25,109.180000,109.930000,107.809998,109.849998,108.683144,1587700
2019-01-28,109.110001,110.839996,108.739998,110.529999,109.355927,1355500
2019-01-29,110.470001,111.339996,109.980003,111.120003,109.939667,1186700
2019-01-30,111.750000,113.779999,111.019997,113.639999,112.432892,2514400
2019-01-31,113.599998,115.029999,112.680000,114.529999,113.313438,2281100
2019-02-01,114.790001,115.199997,114.010002,114.570000,113.353012,1540800
