Date,Open,High,Low,Close,Adj Close,Volume
2009-10-19,58.970001,59.450001,58.820000,59.279999,43.525913,7560600
2009-10-20,59.599998,59.650002,58.619999,58.919998,43.261578,7608600
2009-10-21,58.799999,59.110001,58.000000,58.330002,42.828365,9619500
2009-10-22,59.869999,60.599998,59.090000,59.500000,43.687439,24641000
2009-10-23,59.500000,59.610001,59.020000,59.430000,43.636036,7629500
2009-10-26,59.509998,59.959999,59.119999,59.200001,43.467163,9020300
2009-10-27,59.220001,59.279999,58.439999,59.020000,43.335007,8336600
2009-10-28,58.650002,59.320000,58.599998,58.639999,43.056000,8752500
2009-10-29,58.980000,59.220001,58.599998,59.139999,43.423111,6950800
2009-10-30,59.090000,59.500000,58.560001,58.610001,43.033962,9878800
2009-11-02,58.840000,59.540001,58.599998,59.160000,43.437790,7583300
2009-11-03,58.820000,59.540001,58.820000,59.240002,43.496548,6562000
2009-11-04,59.500000,60.849998,59.200001,60.290001,44.267494,12294800
2009-11-05,60.459999,61.500000,60.290001,61.480000,45.141232,11000400
2009-11-06,61.049999,62.180000,61.029999,61.720001,45.317451,10795100
2009-11-09,62.270000,62.880001,62.130001,62.639999,45.992954,10517300
2009-11-10,62.490002,62.759998,61.980000,62.279999,45.728642,7408400
2009-11-11,62.680000,63.099998,62.450001,62.830002,46.132462,6643100
2009-11-12,62.720001,62.810001,61.990002,62.169998,45.647861,6417500
2009-11-13,62.230000,63.799999,62.169998,63.580002,46.683147,9692300
2009-11-16,63.919998,64.750000,63.709999,64.529999,47.380672,12109900
2009-11-17,64.339996,64.480003,63.450001,63.570000,46.675793,8589300
2009-11-18,63.610001,63.980000,63.220001,63.980000,46.976837,6986500
2009-11-19,63.939999,63.939999,63.049999,63.410000,46.558323,5848400
2009-11-20,63.360001,64.190002,63.250000,63.970001,46.969505,8850700
2009-11-23,64.300003,64.300003,63.680000,63.990002,46.984177,6871700
2009-11-24,64.010002,64.290001,63.270000,64.220001,47.153061,8274400
2009-11-25,64.410004,64.599998,64.269997,64.449997,47.321941,7602400
2009-11-27,62.980000,63.860001,62.980000,63.599998,47.099770,3557900
2009-11-30,63.759998,63.759998,63.029999,63.250000,46.840576,6566200
2009-12-01,63.639999,64.050003,63.509998,63.540001,47.055336,9614400
2009-12-02,63.500000,63.849998,62.490002,62.500000,46.285156,10518400
2009-12-03,62.630001,62.849998,61.950001,61.970001,45.892662,10761500
2009-12-04,62.459999,62.700001,61.139999,61.590000,45.611237,9497500
2009-12-07,61.660000,62.259998,61.290001,61.930000,45.863029,9036800
2009-12-08,60.450001,60.900002,60.040001,60.610001,44.885483,14696700
2009-12-09,60.730000,61.029999,60.330002,60.599998,44.878075,10911800
2009-12-10,60.980000,61.349998,60.689999,61.049999,45.211338,8035900
2009-12-11,61.369999,61.910000,61.189999,61.660000,45.663067,5864400
2009-12-14,62.250000,62.400002,61.820000,62.139999,46.018543,5632900
2009-12-15,62.240002,62.430000,61.889999,62.000000,45.914864,4952700
2009-12-16,62.320000,62.740002,61.930000,62.419998,46.225895,5647100
2009-12-17,62.240002,62.480000,61.919998,61.919998,45.855629,5418500
2009-12-18,61.990002,62.430000,61.970001,62.169998,46.040760,9854100
2009-12-21,62.240002,63.080002,62.139999,62.660000,46.403645,4625700
2009-12-22,62.680000,63.090000,62.660000,62.970001,46.633209,3418500
